Year;Week;Week Ending;typecode;Commodity;CSX
2022;4;29.01.2022;13;Petroleum & Petroleum Products;2235
2022;4;29.01.2022;14;Stone, Clay & Glass Products;2151
2022;4;29.01.2022;15;Coke;1126
2022;4;29.01.2022;16;Primary Metal Products;3192
2022;4;29.01.2022;17;Automotive;5815
2022;4;29.01.2022;18;Iron & Steel Scrap;1485
2022;4;29.01.2022;19;Waste & Nonferrous Scrap;2440
2022;4;29.01.2022;20;All Other Carloads;765
2022;4;29.01.2022;C;Containers;53869
2022;4;29.01.2022;T;Trailers;1903
2022;3;22.01.2022;01;Grain;2822
2022;3;22.01.2022;02;Farm Products (ex. Grain);136
2022;3;22.01.2022;03;Metallic ores;591
2022;3;22.01.2022;04;Coal;10568
2022;3;22.01.2022;05;Crushed Stone, Sand & Gravel;3102
2022;3;22.01.2022;06;Phosphate Rock;2756
2022;3;22.01.2022;07;Grain Mill Products;2470
2022;3;22.01.2022;08;Food Products;2331
2022;3;22.01.2022;09;Primary Forest Products;660
2022;3;22.01.2022;10;Lumber & Wood Products;1059
2022;3;22.01.2022;11;Pulp & Paper Products;2912
2022;3;22.01.2022;12;Chemicals;9515
2022;3;22.01.2022;13;Petroleum & Petroleum Products;2303
2022;3;22.01.2022;14;Stone, Clay & Glass Products;2326
2022;3;22.01.2022;15;Coke;901
2022;3;22.01.2022;16;Primary Metal Products;2974
2022;3;22.01.2022;17;Automotive;5281
2022;3;22.01.2022;18;Iron & Steel Scrap;1312
2022;3;22.01.2022;19;Waste & Nonferrous Scrap;2331
2022;3;22.01.2022;20;All Other Carloads;886
2022;3;22.01.2022;C;Containers;55082
2022;3;22.01.2022;T;Trailers;1892
2022;2;15.01.2022;01;Grain;3375
2022;2;15.01.2022;02;Farm Products (ex. Grain);139
2022;2;15.01.2022;03;Metallic ores;585
2022;2;15.01.2022;04;Coal;11097
2022;2;15.01.2022;05;Crushed Stone, Sand & Gravel;3635
2022;2;15.01.2022;06;Phosphate Rock;2405
2022;2;15.01.2022;07;Grain Mill Products;2307
2022;2;15.01.2022;08;Food Products;1949
2022;2;15.01.2022;09;Primary Forest Products;533
2022;2;15.01.2022;10;Lumber & Wood Products;970
2022;2;15.01.2022;11;Pulp & Paper Products;3121
2022;2;15.01.2022;12;Chemicals;10665
2022;2;15.01.2022;13;Petroleum & Petroleum Products;2296
2022;2;15.01.2022;14;Stone, Clay & Glass Products;2503
2022;2;15.01.2022;15;Coke;1075
2022;2;15.01.2022;16;Primary Metal Products;2877
2022;2;15.01.2022;17;Automotive;5042
2022;2;15.01.2022;18;Iron & Steel Scrap;1545
2022;2;15.01.2022;19;Waste & Nonferrous Scrap;2574
2022;2;15.01.2022;20;All Other Carloads;755
2022;2;15.01.2022;C;Containers;54796
2022;2;15.01.2022;T;Trailers;2454
2022;1;8.01.2022;01;Grain;1960
2022;1;8.01.2022;02;Farm Products (ex. Grain);113
2022;1;8.01.2022;03;Metallic ores;476
2022;1;8.01.2022;04;Coal;8864
2022;1;8.01.2022;05;Crushed Stone, Sand & Gravel;4017
2022;1;8.01.2022;06;Phosphate Rock;2597
2022;1;8.01.2022;07;Grain Mill Products;2191
2022;1;8.01.2022;08;Food Products;1633
2022;1;8.01.2022;09;Primary Forest Products;480
2022;1;8.01.2022;10;Lumber & Wood Products;917
2022;1;8.01.2022;11;Pulp & Paper Products;3226
2022;1;8.01.2022;12;Chemicals;10279
2022;1;8.01.2022;13;Petroleum & Petroleum Products;2265
2022;1;8.01.2022;14;Stone, Clay & Glass Products;2376
2022;1;8.01.2022;15;Coke;1004
2022;1;8.01.2022;16;Primary Metal Products;2970
2022;1;8.01.2022;17;Automotive;4616
2022;1;8.01.2022;18;Iron & Steel Scrap;1138
2022;1;8.01.2022;19;Waste & Nonferrous Scrap;2156
2022;1;8.01.2022;20;All Other Carloads;777
2022;1;8.01.2022;C;Containers;46929
2022;1;8.01.2022;T;Trailers;2355
2021;52;1.01.2022;01;Grain;2614
2021;52;1.01.2022;02;Farm Products (ex. Grain);135
2021;52;1.01.2022;03;Metallic ores;288
2021;52;1.01.2022;04;Coal;9921
2021;52;1.01.2022;05;Crushed Stone, Sand & Gravel;2657
2021;52;1.01.2022;06;Phosphate Rock;2373
2021;52;1.01.2022;07;Grain Mill Products;2042
2021;52;1.01.2022;08;Food Products;2177
2021;52;1.01.2022;09;Primary Forest Products;582
2021;52;1.01.2022;10;Lumber & Wood Products;1028
2021;52;1.01.2022;11;Pulp & Paper Products;3259
2021;52;1.01.2022;12;Chemicals;10966
2021;52;1.01.2022;13;Petroleum & Petroleum Products;2255
2021;52;1.01.2022;14;Stone, Clay & Glass Products;2071
2021;52;1.01.2022;15;Coke;1001
2021;52;1.01.2022;16;Primary Metal Products;2800
2021;52;1.01.2022;17;Automotive;4476
2021;52;1.01.2022;18;Iron & Steel Scrap;1139
2021;52;1.01.2022;19;Waste & Nonferrous Scrap;2354
2021;52;1.01.2022;20;All Other Carloads;714
2021;52;1.01.2022;C;Containers;43178
2021;52;1.01.2022;T;Trailers;1991
2021;51;25.12.2021;01;Grain;2172
2021;51;25.12.2021;02;Farm Products (ex. Grain);111
2021;51;25.12.2021;03;Metallic ores;400
2021;51;25.12.2021;04;Coal;9777
2021;51;25.12.2021;05;Crushed Stone, Sand & Gravel;3044
2021;51;25.12.2021;06;Phosphate Rock;2437
2021;51;25.12.2021;07;Grain Mill Products;1949
2021;51;25.12.2021;08;Food Products;2061
2021;51;25.12.2021;09;Primary Forest Products;453
2021;51;25.12.2021;10;Lumber & Wood Products;909
2021;51;25.12.2021;11;Pulp & Paper Products;2824
2021;51;25.12.2021;12;Chemicals;9609
2021;51;25.12.2021;13;Petroleum & Petroleum Products;1888
2021;51;25.12.2021;14;Stone, Clay & Glass Products;1851
2021;51;25.12.2021;15;Coke;737
2021;51;25.12.2021;16;Primary Metal Products;2831
2021;51;25.12.2021;17;Automotive;5010
2021;51;25.12.2021;18;Iron & Steel Scrap;1054
2021;51;25.12.2021;19;Waste & Nonferrous Scrap;2262
2021;51;25.12.2021;20;All Other Carloads;740
2021;51;25.12.2021;C;Containers;46245
2021;51;25.12.2021;T;Trailers;2408
2021;50;18.12.2021;01;Grain;3470
2021;50;18.12.2021;02;Farm Products (ex. Grain);147
2021;50;18.12.2021;03;Metallic ores;606
2021;50;18.12.2021;04;Coal;12486
2021;50;18.12.2021;05;Crushed Stone, Sand & Gravel;4339
2021;50;18.12.2021;06;Phosphate Rock;2100
2021;50;18.12.2021;07;Grain Mill Products;2322
2021;50;18.12.2021;08;Food Products;2189
2021;50;18.12.2021;09;Primary Forest Products;680
2021;50;18.12.2021;10;Lumber & Wood Products;1074
2021;50;18.12.2021;11;Pulp & Paper Products;2977
2021;50;18.12.2021;12;Chemicals;10488
2021;50;18.12.2021;13;Petroleum & Petroleum Products;2241
2021;50;18.12.2021;14;Stone, Clay & Glass Products;2506
2021;50;18.12.2021;15;Coke;978
2021;50;18.12.2021;16;Primary Metal Products;2721
2021;50;18.12.2021;17;Automotive;6244
2021;50;18.12.2021;18;Iron & Steel Scrap;1591
2021;50;18.12.2021;19;Waste & Nonferrous Scrap;2850
2021;50;18.12.2021;20;All Other Carloads;1169
2021;50;18.12.2021;C;Containers;57205
2021;50;18.12.2021;T;Trailers;3064
2021;49;11.12.2021;01;Grain;3354
2021;49;11.12.2021;02;Farm Products (ex. Grain);151
2021;49;11.12.2021;03;Metallic ores;593
2021;49;11.12.2021;04;Coal;12332
2021;49;11.12.2021;05;Crushed Stone, Sand & Gravel;4459
2021;49;11.12.2021;06;Phosphate Rock;2565
2021;49;11.12.2021;07;Grain Mill Products;2190
2021;49;11.12.2021;08;Food Products;2123
2021;49;11.12.2021;09;Primary Forest Products;563
2021;49;11.12.2021;10;Lumber & Wood Products;959
2021;49;11.12.2021;11;Pulp & Paper Products;3051
2021;49;11.12.2021;12;Chemicals;11249
2021;49;11.12.2021;13;Petroleum & Petroleum Products;2269
2021;49;11.12.2021;14;Stone, Clay & Glass Products;2664
2021;49;11.12.2021;15;Coke;913
2021;49;11.12.2021;16;Primary Metal Products;2659
2021;49;11.12.2021;17;Automotive;7229
2021;49;11.12.2021;18;Iron & Steel Scrap;1489
2021;49;11.12.2021;19;Waste & Nonferrous Scrap;2975
2021;49;11.12.2021;20;All Other Carloads;1074
2021;49;11.12.2021;C;Containers;56073
2021;49;11.12.2021;T;Trailers;3254
2021;48;4.12.2021;01;Grain;3704
2021;48;4.12.2021;02;Farm Products (ex. Grain);156
2021;48;4.12.2021;03;Metallic ores;413
2021;48;4.12.2021;04;Coal;13147
2021;48;4.12.2021;05;Crushed Stone, Sand & Gravel;4902
2021;48;4.12.2021;06;Phosphate Rock;2692
2021;48;4.12.2021;07;Grain Mill Products;2297
2021;48;4.12.2021;08;Food Products;2435
2021;48;4.12.2021;09;Primary Forest Products;632
2021;48;4.12.2021;10;Lumber & Wood Products;1324
2021;48;4.12.2021;11;Pulp & Paper Products;3285
2021;48;4.12.2021;12;Chemicals;11866
2021;48;4.12.2021;13;Petroleum & Petroleum Products;2692
2021;48;4.12.2021;14;Stone, Clay & Glass Products;2648
2021;48;4.12.2021;15;Coke;986
2021;48;4.12.2021;16;Primary Metal Products;3010
2021;48;4.12.2021;17;Automotive;7088
2021;48;4.12.2021;18;Iron & Steel Scrap;1447
2021;48;4.12.2021;19;Waste & Nonferrous Scrap;2929
2021;48;4.12.2021;20;All Other Carloads;1218
2021;48;4.12.2021;C;Containers;56108
2021;48;4.12.2021;T;Trailers;3318
2021;47;27.11.2021;01;Grain;2927
2021;47;27.11.2021;02;Farm Products (ex. Grain);128
2021;47;27.11.2021;03;Metallic ores;125
2021;47;27.11.2021;04;Coal;9345
2021;47;27.11.2021;05;Crushed Stone, Sand & Gravel;3299
2021;47;27.11.2021;06;Phosphate Rock;2598
2021;47;27.11.2021;07;Grain Mill Products;2078
2021;47;27.11.2021;08;Food Products;2183
2021;47;27.11.2021;09;Primary Forest Products;482
2021;47;27.11.2021;10;Lumber & Wood Products;1086
2021;47;27.11.2021;11;Pulp & Paper Products;2976
2021;47;27.11.2021;12;Chemicals;10123
2021;47;27.11.2021;13;Petroleum & Petroleum Products;2466
2021;47;27.11.2021;14;Stone, Clay & Glass Products;2166
2021;47;27.11.2021;15;Coke;979
2021;47;27.11.2021;16;Primary Metal Products;2873
2021;47;27.11.2021;17;Automotive;5676
2021;47;27.11.2021;18;Iron & Steel Scrap;1056
2021;47;27.11.2021;19;Waste & Nonferrous Scrap;2054
2021;47;27.11.2021;20;All Other Carloads;517
2021;47;27.11.2021;C;Containers;47601
2021;47;27.11.2021;T;Trailers;2534
2021;46;20.11.2021;01;Grain;2993
2021;46;20.11.2021;02;Farm Products (ex. Grain);145
2021;46;20.11.2021;03;Metallic ores;556
2021;46;20.11.2021;04;Coal;12255
2021;46;20.11.2021;05;Crushed Stone, Sand & Gravel;5223
2021;46;20.11.2021;06;Phosphate Rock;2742
2021;46;20.11.2021;07;Grain Mill Products;2215
2021;46;20.11.2021;08;Food Products;1981
2021;46;20.11.2021;09;Primary Forest Products;584
2021;46;20.11.2021;10;Lumber & Wood Products;1232
2021;46;20.11.2021;11;Pulp & Paper Products;2946
2021;46;20.11.2021;12;Chemicals;10564
2021;46;20.11.2021;13;Petroleum & Petroleum Products;2298
2021;46;20.11.2021;14;Stone, Clay & Glass Products;2740
2021;46;20.11.2021;15;Coke;813
2021;46;20.11.2021;16;Primary Metal Products;3044
2021;46;20.11.2021;17;Automotive;6732
2021;46;20.11.2021;18;Iron & Steel Scrap;1577
2021;46;20.11.2021;19;Waste & Nonferrous Scrap;2817
2021;46;20.11.2021;20;All Other Carloads;566
2021;46;20.11.2021;C;Containers;57645
2021;46;20.11.2021;T;Trailers;2809
2021;45;13.11.2021;01;Grain;3148
2021;45;13.11.2021;02;Farm Products (ex. Grain);156
2021;45;13.11.2021;03;Metallic ores;643
2021;45;13.11.2021;04;Coal;11577
2021;45;13.11.2021;05;Crushed Stone, Sand & Gravel;5141
2021;45;13.11.2021;06;Phosphate Rock;2600
2021;45;13.11.2021;07;Grain Mill Products;2338
2021;45;13.11.2021;08;Food Products;2248
2021;45;13.11.2021;09;Primary Forest Products;681
2021;45;13.11.2021;10;Lumber & Wood Products;1196
2021;45;13.11.2021;11;Pulp & Paper Products;2838
2021;45;13.11.2021;12;Chemicals;10353
2021;45;13.11.2021;13;Petroleum & Petroleum Products;2404
2021;45;13.11.2021;14;Stone, Clay & Glass Products;2622
2021;45;13.11.2021;15;Coke;743
2021;45;13.11.2021;16;Primary Metal Products;2846
2021;45;13.11.2021;17;Automotive;6085
2021;45;13.11.2021;18;Iron & Steel Scrap;1528
2021;45;13.11.2021;19;Waste & Nonferrous Scrap;2838
2021;45;13.11.2021;20;All Other Carloads;830
2021;45;13.11.2021;C;Containers;58199
2021;45;13.11.2021;T;Trailers;2286
2021;44;6.11.2021;01;Grain;3602
2021;44;6.11.2021;02;Farm Products (ex. Grain);168
2021;44;6.11.2021;03;Metallic ores;711
2021;44;6.11.2021;04;Coal;11945
2021;44;6.11.2021;05;Crushed Stone, Sand & Gravel;4809
2021;44;6.11.2021;06;Phosphate Rock;2305
2021;44;6.11.2021;07;Grain Mill Products;2153
2021;44;6.11.2021;08;Food Products;2341
2021;44;6.11.2021;09;Primary Forest Products;602
2021;44;6.11.2021;10;Lumber & Wood Products;1158
2021;44;6.11.2021;11;Pulp & Paper Products;3008
2021;44;6.11.2021;12;Chemicals;10200
2021;44;6.11.2021;13;Petroleum & Petroleum Products;2277
2021;44;6.11.2021;14;Stone, Clay & Glass Products;2732
2021;44;6.11.2021;15;Coke;1027
2021;44;6.11.2021;16;Primary Metal Products;2921
2021;44;6.11.2021;17;Automotive;5478
2021;44;6.11.2021;18;Iron & Steel Scrap;1275
2021;44;6.11.2021;19;Waste & Nonferrous Scrap;2910
2021;44;6.11.2021;20;All Other Carloads;918
2021;44;6.11.2021;C;Containers;56365
2021;44;6.11.2021;T;Trailers;2140
2021;43;30.10.2021;01;Grain;3203
2021;43;30.10.2021;02;Farm Products (ex. Grain);171
2021;43;30.10.2021;03;Metallic ores;731
2021;43;30.10.2021;04;Coal;12152
2021;43;30.10.2021;05;Crushed Stone, Sand & Gravel;4905
2021;43;30.10.2021;06;Phosphate Rock;2721
2021;43;30.10.2021;07;Grain Mill Products;2370
2021;43;30.10.2021;08;Food Products;2194
2021;43;30.10.2021;09;Primary Forest Products;696
2021;43;30.10.2021;10;Lumber & Wood Products;1222
2021;43;30.10.2021;11;Pulp & Paper Products;2897
2021;43;30.10.2021;12;Chemicals;10336
2021;43;30.10.2021;13;Petroleum & Petroleum Products;2229
2021;43;30.10.2021;14;Stone, Clay & Glass Products;2766
2021;43;30.10.2021;15;Coke;939
2021;43;30.10.2021;16;Primary Metal Products;3310
2021;43;30.10.2021;17;Automotive;5717
2021;43;30.10.2021;18;Iron & Steel Scrap;1426
2021;43;30.10.2021;19;Waste & Nonferrous Scrap;2601
2021;43;30.10.2021;20;All Other Carloads;1109
2021;43;30.10.2021;C;Containers;58834
2021;43;30.10.2021;T;Trailers;2167
2021;42;23.10.2021;01;Grain;2969
2021;42;23.10.2021;02;Farm Products (ex. Grain);104
2021;42;23.10.2021;03;Metallic ores;742
2021;42;23.10.2021;04;Coal;12989
2021;42;23.10.2021;05;Crushed Stone, Sand & Gravel;5197
2021;42;23.10.2021;06;Phosphate Rock;2704
2021;42;23.10.2021;07;Grain Mill Products;2294
2021;42;23.10.2021;08;Food Products;2278
2021;42;23.10.2021;09;Primary Forest Products;639
2021;42;23.10.2021;10;Lumber & Wood Products;1330
2021;42;23.10.2021;11;Pulp & Paper Products;3202
2021;42;23.10.2021;12;Chemicals;10763
2021;42;23.10.2021;13;Petroleum & Petroleum Products;2243
2021;42;23.10.2021;14;Stone, Clay & Glass Products;2750
2021;42;23.10.2021;15;Coke;1193
2021;42;23.10.2021;16;Primary Metal Products;2953
2021;42;23.10.2021;17;Automotive;6130
2021;42;23.10.2021;18;Iron & Steel Scrap;1392
2021;42;23.10.2021;19;Waste & Nonferrous Scrap;2954
2021;42;23.10.2021;20;All Other Carloads;2414
2021;42;23.10.2021;C;Containers;55964
2021;42;23.10.2021;T;Trailers;2165
2021;41;16.10.2021;01;Grain;3226
2021;41;16.10.2021;02;Farm Products (ex. Grain);122
2021;41;16.10.2021;03;Metallic ores;900
2021;41;16.10.2021;04;Coal;12697
2021;41;16.10.2021;05;Crushed Stone, Sand & Gravel;4581
2021;41;16.10.2021;06;Phosphate Rock;2734
2021;41;16.10.2021;07;Grain Mill Products;2296
2021;41;16.10.2021;08;Food Products;2143
2021;41;16.10.2021;09;Primary Forest Products;612
2021;41;16.10.2021;10;Lumber & Wood Products;1299
2021;41;16.10.2021;11;Pulp & Paper Products;2941
2021;41;16.10.2021;12;Chemicals;9688
2021;41;16.10.2021;13;Petroleum & Petroleum Products;2386
2021;41;16.10.2021;14;Stone, Clay & Glass Products;2683
2021;41;16.10.2021;15;Coke;967
2021;41;16.10.2021;16;Primary Metal Products;2671
2021;41;16.10.2021;17;Automotive;5852
2021;41;16.10.2021;18;Iron & Steel Scrap;1261
2021;41;16.10.2021;19;Waste & Nonferrous Scrap;2673
2021;41;16.10.2021;20;All Other Carloads;1270
2021;41;16.10.2021;C;Containers;55990
2021;41;16.10.2021;T;Trailers;2231
2021;40;9.10.2021;01;Grain;2635
2021;40;9.10.2021;02;Farm Products (ex. Grain);92
2021;40;9.10.2021;03;Metallic ores;1019
2021;40;9.10.2021;04;Coal;12561
2021;40;9.10.2021;05;Crushed Stone, Sand & Gravel;5339
2021;40;9.10.2021;06;Phosphate Rock;2737
2021;40;9.10.2021;07;Grain Mill Products;2275
2021;40;9.10.2021;08;Food Products;2400
2021;40;9.10.2021;09;Primary Forest Products;592
2021;40;9.10.2021;10;Lumber & Wood Products;1354
2021;40;9.10.2021;11;Pulp & Paper Products;3305
2021;40;9.10.2021;12;Chemicals;9819
2021;40;9.10.2021;13;Petroleum & Petroleum Products;2411
2021;40;9.10.2021;14;Stone, Clay & Glass Products;2797
2021;40;9.10.2021;15;Coke;965
2021;40;9.10.2021;16;Primary Metal Products;2878
2021;40;9.10.2021;17;Automotive;6013
2021;40;9.10.2021;18;Iron & Steel Scrap;1176
2021;40;9.10.2021;19;Waste & Nonferrous Scrap;2886
2021;40;9.10.2021;20;All Other Carloads;1250
2021;40;9.10.2021;C;Containers;56972
2021;40;9.10.2021;T;Trailers;2166
2021;39;2.10.2021;01;Grain;2761
2021;39;2.10.2021;02;Farm Products (ex. Grain);105
2021;39;2.10.2021;03;Metallic ores;257
2021;39;2.10.2021;04;Coal;11301
2021;39;2.10.2021;05;Crushed Stone, Sand & Gravel;4631
2021;39;2.10.2021;06;Phosphate Rock;2635
2021;39;2.10.2021;07;Grain Mill Products;2171
2021;39;2.10.2021;08;Food Products;2206
2021;39;2.10.2021;09;Primary Forest Products;630
2021;39;2.10.2021;10;Lumber & Wood Products;1263
2021;39;2.10.2021;11;Pulp & Paper Products;3188
2021;39;2.10.2021;12;Chemicals;9720
2021;39;2.10.2021;13;Petroleum & Petroleum Products;2334
2021;39;2.10.2021;14;Stone, Clay & Glass Products;2800
2021;39;2.10.2021;15;Coke;1109
2021;39;2.10.2021;16;Primary Metal Products;3241
2021;39;2.10.2021;17;Automotive;6283
2021;39;2.10.2021;18;Iron & Steel Scrap;1348
2021;39;2.10.2021;19;Waste & Nonferrous Scrap;2779
2021;39;2.10.2021;20;All Other Carloads;797
2021;39;2.10.2021;C;Containers;56819
2021;39;2.10.2021;T;Trailers;2129
2021;38;25.09.2021;01;Grain;2206
2021;38;25.09.2021;02;Farm Products (ex. Grain);99
2021;38;25.09.2021;03;Metallic ores;727
2021;38;25.09.2021;04;Coal;12914
2021;38;25.09.2021;05;Crushed Stone, Sand & Gravel;5043
2021;38;25.09.2021;06;Phosphate Rock;2962
2021;38;25.09.2021;07;Grain Mill Products;1995
2021;38;25.09.2021;08;Food Products;2035
2021;38;25.09.2021;09;Primary Forest Products;625
2021;38;25.09.2021;10;Lumber & Wood Products;1294
2021;38;25.09.2021;11;Pulp & Paper Products;3257
2021;38;25.09.2021;12;Chemicals;9995
2021;38;25.09.2021;13;Petroleum & Petroleum Products;2159
2021;38;25.09.2021;14;Stone, Clay & Glass Products;2969
2021;38;25.09.2021;15;Coke;1186
2021;38;25.09.2021;16;Primary Metal Products;3197
2021;38;25.09.2021;17;Automotive;5365
2021;38;25.09.2021;18;Iron & Steel Scrap;1376
2021;38;25.09.2021;19;Waste & Nonferrous Scrap;2888
2021;38;25.09.2021;20;All Other Carloads;1210
2021;38;25.09.2021;C;Containers;55621
2021;38;25.09.2021;T;Trailers;2184
2021;37;18.09.2021;01;Grain;2234
2021;37;18.09.2021;02;Farm Products (ex. Grain);118
2021;37;18.09.2021;03;Metallic ores;796
2021;37;18.09.2021;04;Coal;13157
2021;37;18.09.2021;05;Crushed Stone, Sand & Gravel;5102
2021;37;18.09.2021;06;Phosphate Rock;2420
2021;37;18.09.2021;07;Grain Mill Products;2145
2021;37;18.09.2021;08;Food Products;2303
2021;37;18.09.2021;09;Primary Forest Products;655
2021;37;18.09.2021;10;Lumber & Wood Products;1225
2021;37;18.09.2021;11;Pulp & Paper Products;2986
2021;37;18.09.2021;12;Chemicals;9800
2021;37;18.09.2021;13;Petroleum & Petroleum Products;2563
2021;37;18.09.2021;14;Stone, Clay & Glass Products;2843
2021;37;18.09.2021;15;Coke;1153
2021;37;18.09.2021;16;Primary Metal Products;3142
2021;37;18.09.2021;17;Automotive;5360
2021;37;18.09.2021;18;Iron & Steel Scrap;1379
2021;37;18.09.2021;19;Waste & Nonferrous Scrap;2880
2021;37;18.09.2021;20;All Other Carloads;1086
2021;37;18.09.2021;C;Containers;56250
2021;37;18.09.2021;T;Trailers;2131
2021;36;11.09.2021;01;Grain;1755
2021;36;11.09.2021;02;Farm Products (ex. Grain);97
2021;36;11.09.2021;03;Metallic ores;746
2021;36;11.09.2021;04;Coal;11512
2021;36;11.09.2021;05;Crushed Stone, Sand & Gravel;4614
2021;36;11.09.2021;06;Phosphate Rock;2425
2021;36;11.09.2021;07;Grain Mill Products;2143
2021;36;11.09.2021;08;Food Products;2281
2021;36;11.09.2021;09;Primary Forest Products;524
2021;36;11.09.2021;10;Lumber & Wood Products;1207
2021;36;11.09.2021;11;Pulp & Paper Products;3333
2021;36;11.09.2021;12;Chemicals;10764
2021;36;11.09.2021;13;Petroleum & Petroleum Products;2394
2021;36;11.09.2021;14;Stone, Clay & Glass Products;2654
2021;36;11.09.2021;15;Coke;961
2021;36;11.09.2021;16;Primary Metal Products;2909
2021;36;11.09.2021;17;Automotive;4463
2021;36;11.09.2021;18;Iron & Steel Scrap;1094
2021;36;11.09.2021;19;Waste & Nonferrous Scrap;2599
2021;36;11.09.2021;20;All Other Carloads;1066
2021;36;11.09.2021;C;Containers;51928
2021;36;11.09.2021;T;Trailers;1967
2021;35;4.09.2021;01;Grain;2163
2021;35;4.09.2021;02;Farm Products (ex. Grain);96
2021;35;4.09.2021;03;Metallic ores;835
2021;35;4.09.2021;04;Coal;12731
2021;35;4.09.2021;05;Crushed Stone, Sand & Gravel;5166
2021;35;4.09.2021;06;Phosphate Rock;2421
2021;35;4.09.2021;07;Grain Mill Products;2350
2021;35;4.09.2021;08;Food Products;2182
